0.000e+00 1.000e+00
5.000e-02 1.000e+00
1.000e-01 1.000e+00
1.500e-01 1.000e+00
2.000e-01 1.000e+00
2.500e-01 9.998e-01
3.000e-01 1.000e+00
3.500e-01 1.000e+00
4.000e-01 1.000e+00
4.500e-01 1.000e+00
5.000e-01 9.999e-01
5.500e-01 9.998e-01
6.000e-01 9.997e-01
6.500e-01 9.994e-01
7.000e-01 9.988e-01
7.500e-01 9.980e-01
8.000e-01 9.967e-01
8.500e-01 9.948e-01
9.000e-01 9.922e-01
9.500e-01 9.887e-01
1.000e+00 9.842e-01
